205 33456 0 2406.114374769832 6.8213859999999995 0.0011760000000000659
205 33456 1 2406.1143747698343 4.969659999999999 0.0011630000000000251
205 33456 2 1876.74665200696 6.554672999999999 0.0012839999999982865
205 33456 3 2406.1143747698316 3.89696 0.0011670000000023606
205 33456 4 1775.07852819946 6.369810000000001 0.001200000000000756
205 35547 0 2766.5767098599704 6.656000000000002 0.0012550000000004502
205 35547 1 1396.392304754797 6.463721999999997 0.0013289999999983593
205 35547 2 2766.5767098599713 6.032224999999997 0.00129299999999688
205 35547 3 2205.9579391498196 8.501698000000005 0.0012660000000010996
205 35547 4 2439.6444253738473 8.864205999999996 0.0012499999999988631
205 37638 0 2999.048075735673 11.073977 0.0012970000000080972
205 37638 1 2999.0480757356772 10.029623 0.0013329999999882602
205 37638 2 2999.0480757356722 12.035720000000012 0.0013019999999954734
205 37638 3 2999.0480757356727 13.116078000000002 0.0012789999999966994
205 37638 4 2888.3491471157977 12.482567000000003 0.0013129999999961228
205 39729 0 2858.4879628349504 11.422079999999994 0.0013610000000028322
205 39729 1 2858.487962834949 11.677661 0.0013239999999825613
205 39729 2 2858.4879628349486 8.415804000000009 0.0014299999999991542
205 39729 3 2771.527058863385 14.488268000000005 0.0014660000000219497
205 39729 4 2858.4879628349495 11.466293000000007 0.0014050000000054297
