1005 807216 0 3992.445144619737 389.90974700000004 0.02367599999996628
1005 807216 1 11839.064944244401 562.9426490000001 0.023714999999924657
1005 807216 2 11839.0649442444 736.2871539999999 0.023617999999942185
1005 807216 3 11839.064944244406 667.7629370000002 0.02337900000020454
1005 807216 4 11839.064944244406 574.7370469999996 0.02345500000001266
1005 857667 0 13279.835421006674 745.9392699999999 0.02461200000016106
1005 857667 1 13279.835421006677 1057.0318690000004 0.027499000000716478
1005 857667 2 13279.83542100665 1378.304247 0.025646999999480613
1005 857667 3 3657.4909308426586 497.2287580000002 0.02595000000019354
1005 857667 4 13279.835421006672 712.5829679999997 0.02465200000006007
1005 908118 0 14449.397700585718 1175.3494409999994 0.025709999999889988
1005 908118 1 14449.397700585698 1228.466241 0.025675999999293708
1005 908118 2 12950.101652438381 1247.6047130000006 0.025802000000112457
1005 908118 3 14097.14585213008 1492.0544009999994 0.025831000000835047
1005 908118 4 14449.397700585714 1209.6881389999999 0.02607200000056764
1005 958569 0 14090.67429845244 1058.6555259999986 0.026455999999598134
1005 958569 1 13816.621118800662 1804.6877000000022 0.026535000000876607
1005 958569 2 14090.67429845247 980.5475040000019 0.02670899999793619
1005 958569 3 14051.442172340674 1855.049673999998 0.02737400000114576
1005 958569 4 13644.62678285322 1674.3823250000023 0.027092999996966682
